"latitude","longitude","value","session_id"
"1",51.5057455,-0.1117559,0,"74510"
"2",51.5057645,-0.1117377,0,"74510"
"3",51.5057645,-0.1117377,0,"74510"
"4",51.5057645,-0.1117377,0,"74510"
"5",51.5057645,-0.1117377,0,"74510"
"6",51.5057645,-0.1117377,0,"74510"
"7",51.5057645,-0.1117377,0,"74510"
"8",51.5057645,-0.1117377,0,"74510"
"9",51.5057645,-0.1117377,0,"74510"
"10",51.5057645,-0.1117377,0,"74510"
"11",51.5057645,-0.1117377,0,"74510"
"12",51.5057645,-0.1117377,0,"74510"
"13",51.5057645,-0.1117377,0,"74510"
"14",51.5057645,-0.1117377,0,"74510"
"15",51.5057645,-0.1117377,0,"74510"
"16",51.5057645,-0.1117377,0,"74510"
"17",51.5057645,-0.1117377,0,"74510"
"18",51.5057645,-0.1117377,0,"74510"
"19",51.5057471,-0.1117552,0,"74510"
