"latitude","longitude","value","session_id"
"1",51.57498703,-0.1413001,0,"75247"
"2",51.57498703,-0.1413001,0,"75247"
"3",51.57498702,-0.1413001,0,"75247"
"4",51.57498702,-0.14130008,0,"75247"
"5",51.57498702,-0.14130008,0,"75247"
"6",51.57498702,-0.14130008,0,"75247"
"7",51.57498702,-0.14130006,0,"75247"
"8",51.57498702,-0.14130005,0,"75247"
"9",51.57498701,-0.14130002,0,"75247"
"10",51.57498699,-0.14129998,0,"75247"
"11",51.57498698,-0.14129996,0,"75247"
"12",51.57498698,-0.14129996,1,"75247"
"13",51.57498698,-0.14129995,1,"75247"
"14",51.57498695,-0.1412999,1,"75247"
"15",51.57498692,-0.14129985,1,"75247"
"16",51.57498689,-0.14129982,0,"75247"
"17",51.5749869,-0.14129983,0,"75247"
"18",51.57498688,-0.14129981,0,"75247"
"19",51.57498689,-0.14129982,0,"75247"
"20",51.5749869,-0.14129983,0,"75247"
"21",51.5749869,-0.14129983,1,"75247"
"22",51.57498704,-0.14129997,1,"75247"
"23",51.57498702,-0.14129994,2,"75247"
"24",51.57498703,-0.14129993,2,"75247"
"25",51.57498703,-0.14129994,1,"75247"
"26",51.57498704,-0.14129996,1,"75247"
"27",51.574987,-0.14130019,1,"75247"
"28",51.574987,-0.14130019,1,"75247"
"29",51.57498694,-0.14130026,1,"75247"
"30",51.57498693,-0.14130031,1,"75247"
"31",51.57498685,-0.14130042,1,"75247"
"32",51.57498685,-0.14130041,0,"75247"
"33",51.57498685,-0.14130041,1,"75247"
"34",51.57498675,-0.14130055,1,"75247"
"35",51.57498716,-0.14129997,1,"75247"
"36",51.57498716,-0.14129996,1,"75247"
"37",51.57498715,-0.14129994,1,"75247"
"38",51.57498693,-0.14130024,1,"75247"
"39",51.57498695,-0.14130019,1,"75247"
"40",51.57498695,-0.14130018,1,"75247"
"41",51.5749871,-0.14130028,1,"75247"
"42",51.5749871,-0.14130029,0,"75247"
"43",51.57498709,-0.14130027,0,"75247"
"44",51.57498708,-0.14130026,0,"75247"
"45",51.57498708,-0.14130027,1,"75247"
"46",51.57498707,-0.14130027,1,"75247"
"47",51.57498707,-0.14130027,1,"75247"
"48",51.57498707,-0.14130027,0,"75247"
"49",51.57498707,-0.14130026,0,"75247"
"50",51.57498706,-0.14130026,0,"75247"
"51",51.57498706,-0.14130029,0,"75247"
"52",51.57498707,-0.14130029,0,"75247"
