"latitude","longitude","value","session_id"
"1",40.67708456,-73.93873869,18,"75324"
"2",40.67708456,-73.93873869,18,"75324"
"3",40.67708456,-73.93873869,17,"75324"
"4",40.67710484,-73.93875888,17,"75324"
"5",40.67711228,-73.93876529,17,"75324"
"6",40.67711527,-73.9387664,17,"75324"
"7",40.6771159,-73.93876821,17,"75324"
"8",40.67711905,-73.93876988,17,"75324"
"9",40.67712687,-73.93877542,17,"75324"
"10",40.67712699,-73.93877706,17,"75324"
"11",40.67712834,-73.93878048,18,"75324"
"12",40.67712808,-73.93878376,18,"75324"
"13",40.6771294,-73.93879026,17,"75324"
"14",40.67712979,-73.93879274,17,"75324"
"15",40.67713094,-73.93879693,17,"75324"
"16",40.6771328,-73.93879918,17,"75324"
"17",40.67713243,-73.93880246,17,"75324"
"18",40.67712953,-73.93880444,17,"75324"
"19",40.67712986,-73.93880633,17,"75324"
"20",40.67712856,-73.93881099,17,"75324"
"21",40.67713014,-73.93880648,16,"75324"
"22",40.67713107,-73.93880556,16,"75324"
"23",40.6771323,-73.93880684,16,"75324"
"24",40.67713292,-73.93880586,16,"75324"
"25",40.6771355,-73.9388109,16,"75324"
"26",40.67713892,-73.93881047,16,"75324"
"27",40.67713793,-73.93880778,16,"75324"
"28",40.67714031,-73.93880852,16,"75324"
"29",40.67713915,-73.93880861,16,"75324"
"30",40.67713767,-73.93881184,16,"75324"
"31",40.67713626,-73.93881511,16,"75324"
"32",40.67713874,-73.93881765,16,"75324"
"33",40.67713754,-73.93881997,16,"75324"
"34",40.6771365,-73.93882435,16,"75324"
"35",40.67713024,-73.93882826,17,"75324"
"36",40.67713091,-73.93882882,17,"75324"
"37",40.67713033,-73.93882961,16,"75324"
"38",40.67712982,-73.9388302,16,"75324"
"39",40.67712982,-73.93883021,16,"75324"
"40",40.67712932,-73.93883026,16,"75324"
"41",40.67712931,-73.93883027,16,"75324"
"42",40.67712924,-73.93883028,16,"75324"
"43",40.67712924,-73.9388303,16,"75324"
"44",40.67712923,-73.93883031,17,"75324"
"45",40.67712924,-73.9388303,17,"75324"
"46",40.67712923,-73.93883031,17,"75324"
"47",40.67712925,-73.93883034,17,"75324"
"48",40.67712926,-73.93883033,17,"75324"
"49",40.67712928,-73.93883035,17,"75324"
"50",40.67712923,-73.93883035,17,"75324"
"51",40.67712922,-73.93883035,17,"75324"
"52",40.67712885,-73.9388305,18,"75324"
"53",40.67712884,-73.9388305,18,"75324"
"54",40.67712847,-73.93883067,18,"75324"
"55",40.67712843,-73.93883075,17,"75324"
"56",40.67712841,-73.93883078,17,"75324"
"57",40.67712836,-73.93883078,17,"75324"
"58",40.67712828,-73.93883082,17,"75324"
"59",40.67712828,-73.93883082,17,"75324"
"60",40.67712823,-73.93883084,16,"75324"
"61",40.67712799,-73.9388308,16,"75324"
"62",40.67712799,-73.93883081,16,"75324"
"63",40.67712796,-73.93883084,16,"75324"
"64",40.67712787,-73.93883082,16,"75324"
"65",40.67712781,-73.93883085,16,"75324"
"66",40.67712773,-73.93883087,16,"75324"
"67",40.67712773,-73.93883087,16,"75324"
"68",40.67712791,-73.93883119,17,"75324"
"69",40.6771282,-73.93883152,17,"75324"
"70",40.67712798,-73.93883146,16,"75324"
"71",40.67712794,-73.93883144,16,"75324"
"72",40.67712795,-73.93883149,16,"75324"
"73",40.67712787,-73.93883143,16,"75324"
"74",40.67712773,-73.93883141,16,"75324"
"75",40.67712772,-73.93883141,16,"75324"
"76",40.67712762,-73.93883143,16,"75324"
"77",40.67711829,-73.93882666,16,"75324"
"78",40.67711976,-73.93882871,17,"75324"
"79",40.67711965,-73.93882905,18,"75324"
"80",40.67711096,-73.93882496,18,"75324"
"81",40.67711096,-73.93882495,19,"75324"
"82",40.67710053,-73.93881835,19,"75324"
"83",40.67709479,-73.93881597,18,"75324"
"84",40.67709639,-73.93881312,18,"75324"
"85",40.67709639,-73.93881312,17,"75324"
"86",40.6771017,-73.93881803,17,"75324"
"87",40.67710021,-73.93881698,16,"75324"
"88",40.67710138,-73.93881833,15,"75324"
"89",40.6771015,-73.93881868,15,"75324"
"90",40.67710122,-73.93881815,15,"75324"
"91",40.67710141,-73.93881832,15,"75324"
"92",40.67710229,-73.93881862,16,"75324"
"93",40.67710221,-73.93881857,16,"75324"
