"latitude","longitude","value","session_id"
"1",40.67048532,-73.93941734,6,"75322"
"2",40.67048532,-73.93941734,6,"75322"
"3",40.67048532,-73.93941734,6,"75322"
"4",40.67048532,-73.93941734,6,"75322"
"5",40.67037389,-73.93961179,5,"75322"
"6",40.67048854,-73.93940834,5,"75322"
"7",40.67048852,-73.93941191,5,"75322"
"8",40.67048685,-73.93941433,5,"75322"
"9",40.67048514,-73.93942154,5,"75322"
"10",40.67048325,-73.9394281,5,"75322"
"11",40.67048141,-73.93943003,5,"75322"
"12",40.67048025,-73.93943261,5,"75322"
"13",40.67047908,-73.93943703,5,"75322"
"14",40.6704774,-73.93944409,5,"75322"
"15",40.67047533,-73.93944816,6,"75322"
"16",40.6704678,-73.93943339,6,"75322"
"17",40.67045226,-73.9394297,6,"75322"
"18",40.67044108,-73.93943239,6,"75322"
"19",40.67043236,-73.93944053,6,"75322"
"20",40.67042303,-73.93944208,6,"75322"
"21",40.67041342,-73.93944337,6,"75322"
"22",40.67040677,-73.93944173,6,"75322"
"23",40.67039617,-73.93943708,5,"75322"
"24",40.67038553,-73.93941588,5,"75322"
"25",40.67037224,-73.93940197,6,"75322"
"26",40.67035963,-73.93939782,6,"75322"
"27",40.67034785,-73.93939893,5,"75322"
"28",40.67033757,-73.93940039,5,"75322"
"29",40.67032217,-73.93941526,5,"75322"
"30",40.67030874,-73.93943113,5,"75322"
"31",40.6702995,-73.93944439,6,"75322"
"32",40.6702817,-73.93945411,6,"75322"
"33",40.67026439,-73.93945963,6,"75322"
"34",40.67023671,-73.93946432,6,"75322"
"35",40.67020602,-73.93946903,6,"75322"
"36",40.67019417,-73.93947166,5,"75322"
"37",40.67018717,-73.93947271,5,"75322"
"38",40.67018005,-73.93947498,6,"75322"
"39",40.6701771,-73.93947524,6,"75322"
"40",40.67017729,-73.93947748,6,"75322"
"41",40.6701826,-73.93946274,6,"75322"
"42",40.67018858,-73.93944763,5,"75322"
"43",40.67018251,-73.93942776,5,"75322"
"44",40.6701729,-73.93940763,5,"75322"
"45",40.67016583,-73.93939449,5,"75322"
"46",40.67015986,-73.93938261,4,"75322"
"47",40.67015071,-73.93936526,4,"75322"
"48",40.6701402,-73.93934562,4,"75322"
"49",40.67013239,-73.93932702,5,"75322"
"50",40.67012824,-73.93931084,5,"75322"
"51",40.67012364,-73.93929348,6,"75322"
"52",40.67011881,-73.93927914,6,"75322"
"53",40.67010812,-73.93927647,6,"75322"
"54",40.6700908,-73.93929266,6,"75322"
"55",40.67008037,-73.93930356,6,"75322"
"56",40.6700707,-73.93931563,6,"75322"
"57",40.67006211,-73.93932364,6,"75322"
"58",40.67005317,-73.93932993,6,"75322"
"59",40.670039,-73.93933569,6,"75322"
"60",40.67002716,-73.93934176,6,"75322"
"61",40.67001556,-73.93935002,6,"75322"
"62",40.6699994,-73.93935898,6,"75322"
"63",40.66997906,-73.93934542,5,"75322"
"64",40.66995785,-73.93935243,5,"75322"
"65",40.6699408,-73.93936895,5,"75322"
"66",40.66993593,-73.93938125,6,"75322"
"67",40.66993854,-73.93938629,6,"75322"
"68",40.66994,-73.93938935,6,"75322"
"69",40.66993955,-73.93939829,6,"75322"
"70",40.66992658,-73.93940827,6,"75322"
"71",40.66990626,-73.93941888,6,"75322"
"72",40.66988312,-73.9394341,5,"75322"
"73",40.66986413,-73.93944492,5,"75322"
"74",40.66985283,-73.93945631,5,"75322"
"75",40.6698442,-73.93947571,6,"75322"
"76",40.66983301,-73.93948037,6,"75322"
"77",40.66982313,-73.93946157,5,"75322"
"78",40.66981041,-73.93942653,6,"75322"
"79",40.66979637,-73.93939644,6,"75322"
"80",40.66977512,-73.93938346,6,"75322"
"81",40.66977249,-73.93938189,6,"75322"
"82",40.66977981,-73.93938697,6,"75322"
"83",40.66978234,-73.93938989,6,"75322"
"84",40.66977848,-73.93939187,6,"75322"
