"latitude","longitude","value","session_id"
"1",40.66893413,-73.93147842,8,"75952"
"2",40.66893413,-73.93147842,9,"75952"
"3",40.66893734,-73.93147386,9,"75952"
"4",40.66893704,-73.93147237,9,"75952"
"5",40.66893704,-73.93147237,8,"75952"
"6",40.66892774,-73.93143249,8,"75952"
"7",40.66892556,-73.93139426,7,"75952"
"8",40.66892743,-73.93136979,7,"75952"
"9",40.66892743,-73.93136979,7,"75952"
"10",40.66892534,-73.93134531,11,"75952"
"11",40.66892882,-73.93133682,11,"75952"
"12",40.6689307,-73.93131359,12,"75952"
"13",40.66893119,-73.93129964,12,"75952"
"14",40.66893033,-73.93128336,12,"75952"
"15",40.6689325,-73.93126798,11,"75952"
"16",40.66893644,-73.93125435,11,"75952"
"17",40.66893998,-73.93123811,13,"75952"
"18",40.66894063,-73.93122241,13,"75952"
"19",40.66893917,-73.93120842,10,"75952"
"20",40.66893866,-73.93119673,10,"75952"
"21",40.66893815,-73.93118522,9,"75952"
"22",40.66894049,-73.93117811,9,"75952"
"23",40.66894617,-73.9311782,9,"75952"
"24",40.66895357,-73.93117916,9,"75952"
"25",40.66896069,-73.93117942,9,"75952"
"26",40.668968,-73.93117784,8,"75952"
"27",40.668968,-73.93117784,8,"75952"
"28",40.66898088,-73.93117744,8,"75952"
"29",40.66898627,-73.93117951,8,"75952"
"30",40.66898627,-73.93117951,8,"75952"
"31",40.6689923,-73.93118263,8,"75952"
"32",40.66899718,-73.9311848,8,"75952"
"33",40.6690024,-73.9311862,8,"75952"
"34",40.66902578,-73.93117991,8,"75952"
"35",40.66903364,-73.9311792,7,"75952"
"36",40.66903968,-73.93118068,7,"75952"
"37",40.66904638,-73.9311807,7,"75952"
"38",40.66905804,-73.93118013,7,"75952"
"39",40.66907511,-73.93117743,6,"75952"
"40",40.6690904,-73.93117687,6,"75952"
"41",40.6690904,-73.93117687,6,"75952"
"42",40.66910482,-73.93117945,6,"75952"
"43",40.6691221,-73.93118348,6,"75952"
"44",40.66915804,-73.9311903,5,"75952"
"45",40.66915804,-73.9311903,5,"75952"
