"latitude","longitude","value","session_id"
"1",50.8692821,4.3153209,1,"75987"
"2",50.8693015,4.3153113,1,"75987"
"3",50.8693015,4.3153113,2,"75987"
"4",50.8693015,4.3153113,3,"75987"
"5",50.8693015,4.3153113,3,"75987"
"6",50.8693015,4.3153113,2,"75987"
"7",50.8693015,4.3153113,1,"75987"
"8",50.8693015,4.3153113,1,"75987"
"9",50.8693015,4.3153113,2,"75987"
"10",50.8693015,4.3153113,2,"75987"
"11",50.8693015,4.3153113,2,"75987"
"12",50.8693015,4.3153113,2,"75987"
"13",50.8693015,4.3153113,2,"75987"
"14",50.8693015,4.3153113,2,"75987"
"15",50.8693015,4.3153113,2,"75987"
"16",50.8693015,4.3153113,2,"75987"
"17",50.8693015,4.3153113,2,"75987"
"18",50.8693015,4.3153113,2,"75987"
"19",50.8693015,4.3153113,2,"75987"
"20",50.8693015,4.3153113,3,"75987"
"21",50.8693015,4.3153113,3,"75987"
"22",50.8693015,4.3153113,3,"75987"
"23",50.8693015,4.3153113,3,"75987"
"24",50.8693015,4.3153113,3,"75987"
"25",50.8693015,4.3153113,4,"75987"
"26",50.8693015,4.3153113,4,"75987"
"27",50.8693015,4.3153113,4,"75987"
"28",50.8693015,4.3153113,4,"75987"
"29",50.8693015,4.3153113,4,"75987"
"30",50.8693015,4.3153113,4,"75987"
"31",50.8693015,4.3153113,4,"75987"
"32",50.8693015,4.3153113,4,"75987"
"33",50.8693015,4.3153113,4,"75987"
"34",50.8693015,4.3153113,4,"75987"
"35",50.8693015,4.3153113,3,"75987"
"36",50.8693015,4.3153113,4,"75987"
"37",50.8693015,4.3153113,4,"75987"
"38",50.8693015,4.3153113,5,"75987"
"39",50.8693015,4.3153113,4,"75987"
"40",50.8693015,4.3153113,4,"75987"
"41",50.8693015,4.3153113,4,"75987"
"42",50.8693149,4.3152717,4,"75987"
"43",50.8693149,4.3152717,4,"75987"
"44",50.8693149,4.3152717,4,"75987"
"45",50.8693149,4.3152717,4,"75987"
"46",50.8693149,4.3152717,4,"75987"
"47",50.8693149,4.3152717,4,"75987"
"48",50.8693149,4.3152717,5,"75987"
"49",50.8693149,4.3152717,5,"75987"
"50",50.8693149,4.3152717,5,"75987"
"51",50.8693149,4.3152717,5,"75987"
"52",50.8693149,4.3152717,5,"75987"
"53",50.8693149,4.3152717,4,"75987"
"54",50.8693149,4.3152717,4,"75987"
"55",50.8693149,4.3152717,4,"75987"
"56",50.8693149,4.3152717,5,"75987"
"57",50.8693149,4.3152717,5,"75987"
"58",50.8693149,4.3152717,5,"75987"
"59",50.8693149,4.3152717,5,"75987"
"60",50.8693149,4.3152717,5,"75987"
"61",50.8693149,4.3152717,5,"75987"
"62",50.8693165,4.3152747,5,"75987"
"63",50.8693165,4.3152747,5,"75987"
"64",50.8693165,4.3152747,5,"75987"
"65",50.8693165,4.3152747,5,"75987"
"66",50.8693165,4.3152747,4,"75987"
"67",50.8693165,4.3152747,4,"75987"
"68",50.8693165,4.3152747,4,"75987"
"69",50.8693165,4.3152747,5,"75987"
"70",50.8693165,4.3152747,5,"75987"
"71",50.8693165,4.3152747,5,"75987"
"72",50.8693165,4.3152747,4,"75987"
"73",50.8693165,4.3152747,4,"75987"
"74",50.8693165,4.3152747,4,"75987"
"75",50.8693165,4.3152747,4,"75987"
"76",50.8693165,4.3152747,4,"75987"
"77",50.8693165,4.3152747,5,"75987"
"78",50.8693165,4.3152747,5,"75987"
"79",50.8693165,4.3152747,5,"75987"
"80",50.8693165,4.3152747,5,"75987"
"81",50.8693165,4.3152747,5,"75987"
"82",50.8693136,4.3152748,4,"75987"
"83",50.8693136,4.3152748,4,"75987"
"84",50.8693136,4.3152748,5,"75987"
"85",50.8693136,4.3152748,5,"75987"
"86",50.8693136,4.3152748,5,"75987"
"87",50.8693136,4.3152748,5,"75987"
"88",50.8693136,4.3152748,5,"75987"
"89",50.8693136,4.3152748,5,"75987"
"90",50.8693136,4.3152748,4,"75987"
"91",50.8693136,4.3152748,4,"75987"
"92",50.8693136,4.3152748,4,"75987"
"93",50.8693136,4.3152748,4,"75987"
"94",50.8693136,4.3152748,4,"75987"
"95",50.8693136,4.3152748,4,"75987"
"96",50.8693136,4.3152748,4,"75987"
"97",50.8693136,4.3152748,4,"75987"
"98",50.8693136,4.3152748,4,"75987"
"99",50.8693136,4.3152748,4,"75987"
"100",50.8693136,4.3152748,4,"75987"
"101",50.8693136,4.3152748,4,"75987"
"102",50.8693178,4.3152752,4,"75987"
"103",50.8693178,4.3152752,3,"75987"
"104",50.8693178,4.3152752,3,"75987"
"105",50.8693178,4.3152752,3,"75987"
"106",50.8693178,4.3152752,3,"75987"
"107",50.8693178,4.3152752,3,"75987"
"108",50.8693178,4.3152752,3,"75987"
"109",50.8693178,4.3152752,3,"75987"
"110",50.8693178,4.3152752,3,"75987"
"111",50.8693178,4.3152752,3,"75987"
"112",50.8693178,4.3152752,3,"75987"
"113",50.8693178,4.3152752,3,"75987"
"114",50.8693178,4.3152752,3,"75987"
"115",50.869393996,4.315540032,3,"75987"
"116",50.869393996,4.315540032,3,"75987"
"117",50.869393996,4.315540032,3,"75987"
"118",50.869393996,4.315540032,3,"75987"
"119",50.869393996,4.315540032,3,"75987"
"120",50.869393996,4.315540032,3,"75987"
"121",50.869393996,4.315540032,3,"75987"
"122",50.869393996,4.315540032,3,"75987"
"123",50.869393996,4.315540032,4,"75987"
"124",50.869393996,4.315540032,4,"75987"
"125",50.869393996,4.315540032,4,"75987"
"126",50.869393996,4.315540032,4,"75987"
"127",50.869393996,4.315540032,4,"75987"
"128",50.869393996,4.315540032,4,"75987"
"129",50.869393996,4.315540032,5,"75987"
"130",50.869393996,4.315540032,5,"75987"
"131",50.869393996,4.315540032,4,"75987"
"132",50.869393996,4.315540032,4,"75987"
"133",50.869393996,4.315540032,4,"75987"
"134",50.869393996,4.315540032,4,"75987"
"135",50.869393996,4.315540032,5,"75987"
"136",50.869393996,4.315540032,6,"75987"
"137",50.869393996,4.315540032,6,"75987"
"138",50.869393996,4.315540032,6,"75987"
"139",50.869393996,4.315540032,6,"75987"
"140",50.869393996,4.315540032,6,"75987"
"141",50.869393996,4.315540032,5,"75987"
"142",50.869393996,4.315540032,6,"75987"
"143",50.869393996,4.315540032,6,"75987"
"144",50.869393996,4.315540032,6,"75987"
"145",50.869393996,4.315540032,6,"75987"
"146",50.869393996,4.315540032,6,"75987"
"147",50.869393996,4.315540032,6,"75987"
"148",50.869393996,4.315540032,6,"75987"
"149",50.869393996,4.315540032,6,"75987"
"150",50.869393996,4.315540032,6,"75987"
"151",50.869393996,4.315540032,6,"75987"
"152",50.869393996,4.315540032,6,"75987"
"153",50.869393996,4.315540032,6,"75987"
"154",50.869393996,4.315540032,6,"75987"
"155",50.869393996,4.315540032,7,"75987"
"156",50.869393996,4.315540032,7,"75987"
"157",50.869393996,4.315540032,6,"75987"
"158",50.869393996,4.315540032,6,"75987"
"159",50.869393996,4.315540032,6,"75987"
"160",50.869393996,4.315540032,7,"75987"
"161",50.869393996,4.315540032,7,"75987"
"162",50.8693024,4.3152706,6,"75987"
"163",50.869393996,4.315540032,6,"75987"
"164",50.869393996,4.315540032,6,"75987"
"165",50.869393996,4.315540032,6,"75987"
"166",50.869393996,4.315540032,6,"75987"
"167",50.869393996,4.315540032,6,"75987"
"168",50.869393996,4.315540032,6,"75987"
"169",50.869393996,4.315540032,6,"75987"
"170",50.869393996,4.315540032,6,"75987"
"171",50.869450738,4.315553447,6,"75987"
"172",50.869450738,4.315553447,6,"75987"
"173",50.869450738,4.315553447,6,"75987"
"174",50.869450738,4.315553447,6,"75987"
"175",50.869450738,4.315553447,6,"75987"
"176",50.869450738,4.315553447,6,"75987"
"177",50.869450738,4.315553447,6,"75987"
"178",50.869450738,4.315553447,6,"75987"
"179",50.869450738,4.315553447,6,"75987"
"180",50.869450738,4.315553447,6,"75987"
"181",50.869450738,4.315553447,6,"75987"
"182",50.869450738,4.315553447,6,"75987"
"183",50.869450738,4.315553447,6,"75987"
"184",50.869450738,4.315553447,6,"75987"
"185",50.869450738,4.315553447,6,"75987"
