"latitude","longitude","value","session_id"
"1",50.8693501,4.3154328,11,"75782"
"2",50.8693095,4.3153759,11,"75782"
"3",50.8693095,4.3153759,11,"75782"
"4",50.8693095,4.3153759,11,"75782"
"5",50.8693095,4.3153759,11,"75782"
"6",50.8693095,4.3153759,10,"75782"
"7",50.8693095,4.3153759,10,"75782"
"8",50.8693095,4.3153759,10,"75782"
"9",50.8693095,4.3153759,10,"75782"
"10",50.8693095,4.3153759,10,"75782"
"11",50.8693095,4.3153759,10,"75782"
"12",50.8693095,4.3153759,10,"75782"
"13",50.8693095,4.3153759,10,"75782"
"14",50.8693095,4.3153759,10,"75782"
"15",50.8693095,4.3153759,10,"75782"
"16",50.8693095,4.3153759,10,"75782"
"17",50.8693095,4.3153759,10,"75782"
"18",50.8693095,4.3153759,10,"75782"
"19",50.8693095,4.3153759,10,"75782"
"20",50.8693095,4.3153759,11,"75782"
"21",50.8693095,4.3153759,11,"75782"
"22",50.8693095,4.3153759,11,"75782"
"23",50.8693668,4.3154122,10,"75782"
"24",50.8693668,4.3154122,10,"75782"
"25",50.8693668,4.3154122,12,"75782"
"26",50.8693668,4.3154122,13,"75782"
"27",50.8693668,4.3154122,13,"75782"
"28",50.869527547,4.315440215,13,"75782"
"29",50.869527547,4.315440215,12,"75782"
"30",50.869527547,4.315440215,11,"75782"
"31",50.869527547,4.315440215,11,"75782"
"32",50.869527547,4.315440215,11,"75782"
"33",50.869527547,4.315440215,11,"75782"
"34",50.869527547,4.315440215,11,"75782"
"35",50.869527547,4.315440215,12,"75782"
"36",50.869527547,4.315440215,12,"75782"
"37",50.869527547,4.315440215,12,"75782"
"38",50.869454901,4.315360149,12,"75782"
"39",50.869454901,4.315360149,12,"75782"
"40",50.869454901,4.315360149,12,"75782"
"41",50.869454901,4.315360149,11,"75782"
"42",50.869454901,4.315360149,11,"75782"
"43",50.869454901,4.315360149,10,"75782"
"44",50.869454901,4.315360149,10,"75782"
"45",50.869434675,4.31549612,10,"75782"
"46",50.869434675,4.31549612,10,"75782"
"47",50.869434675,4.31549612,10,"75782"
"48",50.86938242,4.315614438,9,"75782"
"49",50.869356486,4.315640454,9,"75782"
"50",50.869340181,4.315649405,9,"75782"
"51",50.869316301,4.315660179,8,"75782"
"52",50.869280776,4.315684836,8,"75782"
"53",50.869243709,4.315715803,9,"75782"
"54",50.869213625,4.315742681,9,"75782"
"55",50.869192414,4.315761671,9,"75782"
"56",50.869167136,4.315793491,8,"75782"
"57",50.869143261,4.31581769,8,"75782"
"58",50.869117065,4.315872414,8,"75782"
"59",50.869106171,4.315904998,8,"75782"
"60",50.869101117,4.315930443,8,"75782"
"61",50.869093679,4.31595781,9,"75782"
"62",50.869081093,4.315982522,8,"75782"
"63",50.869076592,4.315989245,8,"75782"
"64",50.869063167,4.315995508,9,"75782"
"65",50.869042747,4.315998159,10,"75782"
"66",50.869026882,4.316004993,10,"75782"
"67",50.869006014,4.316028889,10,"75782"
"68",50.86897538,4.316040247,10,"75782"
"69",50.868929123,4.316047718,10,"75782"
"70",50.86890231,4.316053402,10,"75782"
"71",50.868877712,4.316065645,10,"75782"
"72",50.868856519,4.31607885,10,"75782"
"73",50.868814084,4.316075646,10,"75782"
"74",50.868787202,4.316099837,10,"75782"
"75",50.868760867,4.316117387,10,"75782"
"76",50.868738626,4.316129464,10,"75782"
"77",50.868702276,4.316137029,10,"75782"
"78",50.868664742,4.316142437,10,"75782"
"79",50.868603459,4.316147185,11,"75782"
"80",50.868603459,4.316147185,12,"75782"
"81",50.868584297,4.316137583,12,"75782"
"82",50.868561393,4.316122335,12,"75782"
"83",50.86853188,4.316097589,12,"75782"
"84",50.868510575,4.316060299,12,"75782"
"85",50.86848771,4.316018886,12,"75782"
"86",50.868468053,4.315978676,11,"75782"
"87",50.868429733,4.315866376,11,"75782"
"88",50.868416348,4.315837387,11,"75782"
"89",50.868416348,4.315837387,11,"75782"
"90",50.868394728,4.315801612,10,"75782"
"91",50.868372558,4.315771735,10,"75782"
"92",50.868354134,4.315724015,11,"75782"
"93",50.868330647,4.315684438,11,"75782"
"94",50.868295841,4.315649843,11,"75782"
"95",50.868256292,4.315615643,10,"75782"
"96",50.868223514,4.315581122,10,"75782"
"97",50.868193514,4.315540947,10,"75782"
"98",50.868160501,4.315481531,10,"75782"
"99",50.868133487,4.315442877,10,"75782"
"100",50.868106543,4.315399621,10,"75782"
"101",50.868083094,4.315351322,10,"75782"
"102",50.868064592,4.315304373,10,"75782"
"103",50.868039277,4.315228332,10,"75782"
"104",50.868039277,4.315228332,10,"75782"
"105",50.868031391,4.315187524,10,"75782"
"106",50.868020931,4.315155629,10,"75782"
"107",50.868008564,4.315135087,10,"75782"
"108",50.867995698,4.315127219,10,"75782"
"109",50.867981604,4.315121214,10,"75782"
"110",50.867970053,4.315109442,11,"75782"
"111",50.86795601,4.31509928,11,"75782"
"112",50.867940421,4.315082798,11,"75782"
"113",50.86793286,4.31506651,11,"75782"
"114",50.867925631,4.315060088,11,"75782"
"115",50.867925623,4.315060084,11,"75782"
"116",50.867925623,4.315060084,12,"75782"
"117",50.867925623,4.315060084,12,"75782"
"118",50.867925623,4.315060084,12,"75782"
"119",50.867925623,4.315060084,12,"75782"
"120",50.867925623,4.315060084,12,"75782"
"121",50.867925623,4.315060084,12,"75782"
"122",50.867925623,4.315060084,11,"75782"
"123",50.867925623,4.315060084,11,"75782"
"124",50.867925623,4.315060084,11,"75782"
"125",50.867925623,4.315060084,12,"75782"
"126",50.867925623,4.315060084,12,"75782"
"127",50.867925623,4.315060084,12,"75782"
"128",50.867925623,4.315060084,11,"75782"
"129",50.867925623,4.315060084,11,"75782"
"130",50.867925623,4.315060084,11,"75782"
"131",50.867925623,4.315060084,11,"75782"
"132",50.867925623,4.315060084,11,"75782"
"133",50.867925623,4.315060084,11,"75782"
"134",50.867925623,4.315060084,12,"75782"
"135",50.867925623,4.315060084,12,"75782"
"136",50.867925623,4.315060084,10,"75782"
"137",50.867925623,4.315060084,10,"75782"
"138",50.867925623,4.315060084,10,"75782"
"139",50.867925623,4.315060084,11,"75782"
"140",50.867925623,4.315060084,12,"75782"
"141",50.867925623,4.315060084,12,"75782"
"142",50.867925623,4.315060084,10,"75782"
"143",50.867925623,4.315060084,10,"75782"
"144",50.867925623,4.315060084,11,"75782"
"145",50.867925623,4.315060084,11,"75782"
"146",50.867925623,4.315060084,11,"75782"
"147",50.867925623,4.315060084,12,"75782"
"148",50.867925623,4.315060084,12,"75782"
"149",50.867925623,4.315060084,11,"75782"
"150",50.867925623,4.315060084,11,"75782"
"151",50.867925623,4.315060084,11,"75782"
"152",50.867925623,4.315060084,12,"75782"
"153",50.867925623,4.315060084,12,"75782"
"154",50.867925623,4.315060084,12,"75782"
"155",50.867925623,4.315060084,13,"75782"
"156",50.867925623,4.315060084,13,"75782"
"157",50.867925623,4.315060084,12,"75782"
"158",50.867915167,4.315060425,13,"75782"
"159",50.867900899,4.3150511,13,"75782"
"160",50.867886696,4.315037298,13,"75782"
"161",50.867871784,4.315011986,13,"75782"
"162",50.867855795,4.314976804,14,"75782"
"163",50.867821909,4.314908927,14,"75782"
"164",50.867796564,4.31488245,14,"75782"
"165",50.86777637,4.314852644,13,"75782"
"166",50.867762182,4.31481694,13,"75782"
"167",50.867761108,4.314779249,13,"75782"
"168",50.867771822,4.314737622,13,"75782"
"169",50.867791989,4.314691348,13,"75782"
"170",50.867806256,4.314635374,13,"75782"
"171",50.867825143,4.314580282,13,"75782"
"172",50.86784705,4.314530255,13,"75782"
"173",50.86786681,4.314474197,12,"75782"
"174",50.867890518,4.314409059,12,"75782"
"175",50.867910029,4.314342675,12,"75782"
"176",50.867935422,4.314291123,12,"75782"
"177",50.867963137,4.31423713,12,"75782"
"178",50.867990232,4.314167855,10,"75782"
"179",50.868010163,4.314095203,10,"75782"
"180",50.868027173,4.314024421,10,"75782"
"181",50.868050768,4.313956404,10,"75782"
"182",50.868074364,4.313893748,10,"75782"
"183",50.868095564,4.313845105,10,"75782"
"184",50.868132303,4.31382235,10,"75782"
"185",50.868143952,4.313846319,10,"75782"
"186",50.868151016,4.313871812,9,"75782"
"187",50.868174214,4.31389989,9,"75782"
"188",50.868207103,4.313926333,9,"75782"
"189",50.868242756,4.313961832,9,"75782"
"190",50.868288477,4.313999549,9,"75782"
"191",50.86831678,4.314043142,10,"75782"
"192",50.86835049,4.314094449,10,"75782"
"193",50.868393332,4.314141804,10,"75782"
"194",50.86841,4.314185335,10,"75782"
"195",50.868448285,4.314230451,10,"75782"
"196",50.868455533,4.314163617,10,"75782"
"197",50.868492321,4.314101975,10,"75782"
"198",50.868527779,4.31403051,10,"75782"
"199",50.868561912,4.313968066,10,"75782"
