"latitude","longitude","value","session_id"
"1",50.869347592,4.315444266,8,"75841"
"2",50.869347592,4.315444266,8,"75841"
"3",50.869347592,4.315444266,8,"75841"
"4",50.869347592,4.315444266,8,"75841"
"5",50.869347592,4.315444266,8,"75841"
"6",50.869347592,4.315444266,8,"75841"
"7",50.869347592,4.315444266,8,"75841"
"8",50.869347592,4.315444266,8,"75841"
"9",50.869347592,4.315444266,8,"75841"
"10",50.869347592,4.315444266,8,"75841"
"11",50.869347592,4.315444266,8,"75841"
"12",50.869347592,4.315444266,8,"75841"
"13",50.868633466,4.314633345,9,"75841"
"14",50.868867453,4.315014149,9,"75841"
"15",50.869351147,4.315661422,9,"75841"
"16",50.869231726,4.315448179,10,"75841"
"17",50.869049493,4.315344551,10,"75841"
"18",50.868998358,4.315244805,10,"75841"
"19",50.869056556,4.315261126,9,"75841"
"20",50.869136201,4.315246998,9,"75841"
"21",50.869195549,4.315237379,10,"75841"
"22",50.8693037,4.3153049,10,"75841"
"23",50.8693037,4.3153049,10,"75841"
"24",50.8693037,4.3153049,10,"75841"
"25",50.8693037,4.3153049,10,"75841"
"26",50.8693037,4.3153049,10,"75841"
"27",50.8693037,4.3153049,10,"75841"
"28",50.869159315,4.315503947,10,"75841"
"29",50.869159315,4.315503947,10,"75841"
"30",50.869159315,4.315503947,10,"75841"
"31",50.869159315,4.315503947,10,"75841"
"32",50.869159315,4.315503947,10,"75841"
"33",50.869159315,4.315503947,10,"75841"
"34",50.869159315,4.315503947,10,"75841"
"35",50.869159315,4.315503947,10,"75841"
"36",50.869195366,4.315392211,10,"75841"
"37",50.869195366,4.315392211,10,"75841"
"38",50.869195366,4.315392211,10,"75841"
"39",50.869195366,4.315392211,9,"75841"
"40",50.869195366,4.315392211,9,"75841"
"41",50.869195366,4.315392211,9,"75841"
"42",50.869195366,4.315392211,9,"75841"
"43",50.869195366,4.315392211,9,"75841"
"44",50.869195366,4.315392211,9,"75841"
"45",50.869195366,4.315392211,8,"75841"
"46",50.869195366,4.315392211,8,"75841"
"47",50.869195366,4.315392211,7,"75841"
"48",50.869195366,4.315392211,7,"75841"
"49",50.869195366,4.315392211,7,"75841"
"50",50.869195366,4.315392211,8,"75841"
"51",50.869195366,4.315392211,9,"75841"
"52",50.869195366,4.315392211,9,"75841"
"53",50.869195366,4.315392211,9,"75841"
"54",50.869195366,4.315392211,9,"75841"
"55",50.869195366,4.315392211,9,"75841"
"56",50.869195366,4.315392211,9,"75841"
"57",50.869195366,4.315392211,9,"75841"
"58",50.869195366,4.315392211,9,"75841"
"59",50.869195366,4.315392211,9,"75841"
"60",50.869195366,4.315392211,9,"75841"
"61",50.869195366,4.315392211,9,"75841"
"62",50.869195366,4.315392211,9,"75841"
"63",50.869195366,4.315392211,9,"75841"
"64",50.869195366,4.315392211,9,"75841"
"65",50.869195366,4.315392211,9,"75841"
"66",50.869195366,4.315392211,9,"75841"
"67",50.869195366,4.315392211,9,"75841"
"68",50.869195366,4.315392211,9,"75841"
"69",50.869195366,4.315392211,9,"75841"
"70",50.869195366,4.315392211,10,"75841"
"71",50.869195366,4.315392211,10,"75841"
"72",50.869195366,4.315392211,10,"75841"
"73",50.869195366,4.315392211,9,"75841"
"74",50.869195366,4.315392211,9,"75841"
"75",50.869195366,4.315392211,9,"75841"
"76",50.869195366,4.315392211,10,"75841"
"77",50.869195366,4.315392211,10,"75841"
"78",50.869195366,4.315392211,9,"75841"
"79",50.869195366,4.315392211,9,"75841"
"80",50.869195366,4.315392211,9,"75841"
"81",50.869195366,4.315392211,9,"75841"
"82",50.869195366,4.315392211,9,"75841"
"83",50.869195366,4.315392211,9,"75841"
"84",50.869195366,4.315392211,9,"75841"
"85",50.869195366,4.315392211,9,"75841"
"86",50.869195366,4.315392211,9,"75841"
"87",50.869195366,4.315392211,9,"75841"
"88",50.869195366,4.315392211,9,"75841"
"89",50.869195366,4.315392211,9,"75841"
"90",50.869195366,4.315392211,9,"75841"
"91",50.869195366,4.315392211,9,"75841"
"92",50.869195366,4.315392211,9,"75841"
"93",50.869195366,4.315392211,9,"75841"
"94",50.869195366,4.315392211,9,"75841"
"95",50.869195366,4.315392211,9,"75841"
"96",50.869195366,4.315392211,9,"75841"
"97",50.869195366,4.315392211,9,"75841"
"98",50.869195366,4.315392211,9,"75841"
"99",50.869195366,4.315392211,9,"75841"
"100",50.869195366,4.315392211,9,"75841"
"101",50.869195366,4.315392211,9,"75841"
"102",50.869195366,4.315392211,9,"75841"
"103",50.869195366,4.315392211,9,"75841"
"104",50.869195366,4.315392211,9,"75841"
"105",50.8692969,4.3152856,9,"75841"
"106",50.8692969,4.3152856,9,"75841"
"107",50.8692969,4.3152856,9,"75841"
"108",50.869195366,4.315392211,9,"75841"
"109",50.869195366,4.315392211,9,"75841"
"110",50.869195366,4.315392211,9,"75841"
"111",50.869195366,4.315392211,9,"75841"
"112",50.869195366,4.315392211,8,"75841"
"113",50.869195366,4.315392211,8,"75841"
"114",50.869195366,4.315392211,8,"75841"
"115",50.869195366,4.315392211,8,"75841"
"116",50.869195366,4.315392211,8,"75841"
"117",50.869195366,4.315392211,9,"75841"
"118",50.869195366,4.315392211,9,"75841"
"119",50.869195366,4.315392211,9,"75841"
"120",50.869195366,4.315392211,9,"75841"
"121",50.869195366,4.315392211,9,"75841"
"122",50.869195366,4.315392211,9,"75841"
"123",50.869195366,4.315392211,9,"75841"
"124",50.869195366,4.315392211,9,"75841"
"125",50.869195366,4.315392211,9,"75841"
"126",50.869195366,4.315392211,9,"75841"
"127",50.869195366,4.315392211,9,"75841"
"128",50.869195366,4.315392211,9,"75841"
"129",50.869195366,4.315392211,9,"75841"
"130",50.869195366,4.315392211,9,"75841"
"131",50.869195366,4.315392211,9,"75841"
"132",50.869195366,4.315392211,9,"75841"
"133",50.869195366,4.315392211,9,"75841"
"134",50.869195366,4.315392211,9,"75841"
"135",50.869195366,4.315392211,9,"75841"
"136",50.869195366,4.315392211,9,"75841"
"137",50.869195366,4.315392211,9,"75841"
"138",50.869195366,4.315392211,10,"75841"
"139",50.869195366,4.315392211,10,"75841"
"140",50.869195366,4.315392211,10,"75841"
"141",50.869195366,4.315392211,10,"75841"
"142",50.869195366,4.315392211,10,"75841"
"143",50.869195366,4.315392211,10,"75841"
"144",50.869195366,4.315392211,10,"75841"
"145",50.869195366,4.315392211,10,"75841"
