"latitude","longitude","value","session_id"
"1",50.8693086,4.3152828,18,"75781"
"2",50.8693086,4.3152828,18,"75781"
"3",50.8693197,4.3152744,18,"75781"
"4",50.8693197,4.3152744,18,"75781"
"5",50.8693197,4.3152744,18,"75781"
"6",50.8693197,4.3152744,18,"75781"
"7",50.8693197,4.3152744,18,"75781"
"8",50.8693197,4.3152744,18,"75781"
"9",50.8693197,4.3152744,19,"75781"
"10",50.8693197,4.3152744,19,"75781"
"11",50.869267386,4.315300548,19,"75781"
"12",50.869267386,4.315300548,17,"75781"
"13",50.86927673,4.315309265,17,"75781"
"14",50.86927673,4.315309265,19,"75781"
"15",50.86927673,4.315309265,19,"75781"
"16",50.86927673,4.315309265,19,"75781"
"17",50.86927673,4.315309265,19,"75781"
"18",50.86927673,4.315309265,19,"75781"
"19",50.86927673,4.315309265,18,"75781"
"20",50.86927673,4.315309265,18,"75781"
"21",50.86927673,4.315309265,19,"75781"
"22",50.8693187,4.3152718,19,"75781"
"23",50.86927673,4.315309265,19,"75781"
"24",50.86927673,4.315309265,19,"75781"
"25",50.86927673,4.315309265,19,"75781"
"26",50.86927673,4.315309265,19,"75781"
"27",50.86927673,4.315309265,19,"75781"
"28",50.86927673,4.315309265,18,"75781"
"29",50.86927673,4.315309265,20,"75781"
"30",50.86927673,4.315309265,20,"75781"
"31",50.86927673,4.315309265,20,"75781"
"32",50.86927673,4.315309265,20,"75781"
"33",50.86927673,4.315309265,21,"75781"
"34",50.86927673,4.315309265,21,"75781"
"35",50.86927673,4.315309265,21,"75781"
"36",50.86927673,4.315309265,21,"75781"
"37",50.86927673,4.315309265,21,"75781"
"38",50.86927673,4.315309265,21,"75781"
"39",50.86927673,4.315309265,21,"75781"
"40",50.86927673,4.315309265,21,"75781"
"41",50.86927673,4.315309265,21,"75781"
"42",50.86927673,4.315309265,20,"75781"
"43",50.86927673,4.315309265,20,"75781"
"44",50.86927673,4.315309265,20,"75781"
"45",50.86927673,4.315309265,21,"75781"
"46",50.86927673,4.315309265,21,"75781"
"47",50.86927673,4.315309265,21,"75781"
"48",50.86927673,4.315309265,21,"75781"
"49",50.86927673,4.315309265,20,"75781"
"50",50.86927673,4.315309265,20,"75781"
"51",50.86927673,4.315309265,19,"75781"
"52",50.86927673,4.315309265,19,"75781"
"53",50.86927673,4.315309265,19,"75781"
"54",50.86927673,4.315309265,19,"75781"
"55",50.86927673,4.315309265,19,"75781"
"56",50.86927673,4.315309265,19,"75781"
"57",50.86927673,4.315309265,18,"75781"
"58",50.86927673,4.315309265,18,"75781"
"59",50.86927673,4.315309265,18,"75781"
"60",50.86927673,4.315309265,18,"75781"
"61",50.86927673,4.315309265,18,"75781"
"62",50.86927673,4.315309265,17,"75781"
"63",50.86927673,4.315309265,17,"75781"
"64",50.86927673,4.315309265,17,"75781"
"65",50.86927673,4.315309265,17,"75781"
"66",50.86927673,4.315309265,17,"75781"
"67",50.86927673,4.315309265,17,"75781"
"68",50.86927673,4.315309265,17,"75781"
"69",50.86927673,4.315309265,16,"75781"
"70",50.86927673,4.315309265,16,"75781"
"71",50.86927673,4.315309265,16,"75781"
